MR_ID,smiles,ABL1
4278593,Cc1ccc(NC(=O)c2ccc(/N=N/N(C)C)cc2)cc1Nc1nccc(-c2cccnc2)n1,6.71085716406767
4342849,CN(C)[C@H]1CCN(C(=O)Cc2cccc(-n3nc(C(C)(C)C)cc3NC(=O)Nc3cccc(Cl)c3Cl)c2)C1,5.92081875395237
4341236,Cc1ccc(NC(=O)c2ccc(CN3CC[C@H](N(C)C)C3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cncnc2)n1,7.95860731484177
4277489,Cc1ccc(NC(=O)Nc2cccc(N(C)C)c2)cc1Nc1nccc(-c2cccnc2)n1,7.33037368298365
4278595,Cc1ccc(NC(=O)c2ccc(/N=N/N(C)CCCl)cc2)cc1Nc1nccc(-c2cccnc2)n1,6.0707854962626095
4345410,Cc1cc(Nc2ncc(/C=C/c3cccc(O)c3)cn2)cc(C)c1S(=O)(=O)N(C)CCN1CCCC1,7.200714168258929
4278594,Cc1ccc(NC(=O)c2ccc(/N=N/N(C)CO)cc2)cc1Nc1nccc(-c2cccnc2)n1,5.975925012692572
4277495,Cc1ccc(NC(=O)Nc2ccccc2CN(C)C2CCCCC2)cc1Nc1nccc(-c2cccnc2)n1,6.06048074738138
4342884,CN1C(=O)C(c2cccc(NC(=O)Nc3cc(C(C)(C)C)nn3-c3ccc4c(c3)CCN4S(C)(=O)=O)c2)C=C2C=NC=NC21,7.92081875395237
4345364,CN1CCC(S(=O)(=O)c2ccc(Nc3ncc(/C=C/c4cccc5[nH]ncc45)cn3)cc2)CC1,6.592609927127099
4345336,C=Cc1cnc(Nc2ccc(S(=O)(=O)C3CCN(C)CC3)cc2)nc1,5.587855708770231
6777,CN1CCC(O)(c2nc(-c3ccc(F)cc3)c(-c3ccncc3)o2)CC1,4.06168546238611
4345369,CN1CCN(C(=O)c2ccc(Nc3ncc(/C=C/c4cccc5[nH]ccc45)cn3)cc2)CC1,6.72838827425678
4277594,Cc1nc(C)c(-c2[nH]nc3c2C(=O)c2c(NC(=O)NN4CCN(C)CC4)cccc2-3)s1,4.75448733218585
4345371,CN1CCN(S(=O)(=O)c2cccc(Nc3ncc(/C=C/c4cccc5[nH]ccc45)cn3)c2)CC1,5.55284196865778
4270681,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)[nH]n1,7.76143937264017
4208047,CN1CCN(c2ccc3c(c2)Cc2c-3n[nH]c2Nc2cccc(Br)c2)CC1,5.89962945488244
4208049,CN1CCN(c2ccc3c(c2)Cc2c-3n[nH]c2Nc2cccc(Cl)c2)CC1,5.732828271596991
4336639,CN1CCN(CCOc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCO5)ncnc3c2)CC1,7.52287874528034
2087,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,6.87556325295234
1015967,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,6.779891911959949
4341234,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)c(Br)c2)cc1Nc1nccc(-c2cccnc2)n1,8.50863830616573
4341235,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cccnc2)n1,8.31875876262441
4341231,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cncnc2)n1,8.07058107428571
4341232,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)c(F)c2)cc1Nc1nccc(-c2cccnc2)n1,7.455931955649719
4278596,C=C/C=C(\C=N\C)c1ccnc(Nc2cccc(/N=N/NCCN3CCOCC3)c2)n1,5.0
4342751,CNC(=O)C1Cc2cc(-n3nc(C(C)(C)C)cc3NC(=O)Nc3cccc(Oc4cccnc4)c3)ccc2CN1,8.39794000867204
4342742,CNC(=O)C1NCCc2cc(-n3nc(C(C)(C)C)cc3NC(=O)Nc3cccc(Oc4cccnc4)c3)ccc21,8.04575749056067
4342744,CNC(=O)[C@@H]1Cc2ccc(-n3nc(C(C)(C)C)cc3NC(=O)Nc3cccc(Cl)c3Cl)cc2CN1,6.251811972993798
4342780,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3cc(C(C)(C)C)nn3-c3cccc(CC(N)=O)c3)cc2)ccn1,8.180456064458129
4342916,CNC(=O)c1cc(Oc2cccc(NC(=O)Nc3cc(C(C)(C)C)nn3-c3ccc4[nH]c(=O)ccc4c3)c2)ccn1,7.508638306165731
66,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,6.65286910494726
4302495,CNc1nc(C)c(-c2ccnc(Nc3ccc(C)c(S(=O)(=O)N4CCOCC4)c3)n2)s1,5.420216403383192
4302493,CNc1nc(C)c(-c2ccnc(Nc3ccc(S(N)(=O)=O)cc3)n2)s1,5.1191864077192095
4302518,CNc1nc(C)c(-c2ccnc(Nc3cccc(S(C)(=O)=O)c3)n2)s1,5.67778070526608
4302513,CNc1nc(C)c(-c2ccnc(Nc3cccc(S(N)(=O)=O)c3)n2)s1,6.4317982759330095
4307726,CNc1ncnc(-c2cccnc2Oc2ccc(F)c(C(=O)Nc3cc(C(F)(F)F)ccc3N(C)CCCN(C)C)c2)n1,5.89279003035213
9791,COC(=O)[C@@]1(O)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,5.65757731917779
14254,COC(=O)[C@@]1(O)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N[C@H]4CC(C)C,5.508638306165731
14260,COC(=O)[C@@]1(O)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N[C@H]4CCc1ccccc1,5.017728766960429
4207584,COC(=O)c1cccc(Nc2[nH]nc3c2Cc2cc(OC)c(OC)cc2-3)c1,6.9281179926938785
4207820,COC(=O)c1cccc(Nc2[nH]nc3c2Cc2cc(OCCCN4CCCC4)c(OC)cc2-3)c1,6.43062609038495
4207509,COC(=O)c1cccc(Nc2[nH]nc3c2Cc2cc(OCCCN4CCOCC4)c(OC)cc2-3)c1,6.30277065724028
4207827,COCC(=O)n1nc(Nc2cccc(F)c2)c2c1-c1cc(OC)c(OC)cc1C2,7.29242982390206
4207626,COCCCOc1cc2c(cc1OCCCOC)-c1n[nH]c(Nc3ccc(F)c(Cl)c3)c1C2,5.46218090492673
4207594,COCCCOc1cc2c(cc1OCCCOC)-c1n[nH]c(Nc3cccc(F)c3)c1C2,6.46852108295774
4207592,COCCCOc1cc2c(cc1OCCCOC)-c1n[nH]c(Nc3cccc(OC)c3)c1C2,7.161150909262742
4207625,COCCCOc1cc2c(cc1OCCCOC)-c1n[nH]c(Nc3cccnc3)c1C2,5.53017798402184
4207544,COCCCOc1ccc2c(c1)Cc1c-2n[nH]c1Nc1ccccc1,5.85078088734462
4345290,COCCN1CCN(S(=O)(=O)c2ccc(Nc3ncc(/C=C/c4ccc5nc(N)sc5c4)cn3)cc2)CC1,6.17975928151479
4278589,COCCN/N=N/c1ccc(C(=O)Nc2cccc(Nc3nccc(-c4cccnc4)n3)c2)cc1,6.044312249686492
4278590,COCCN/N=N/c1cccc(Nc2nccc(-c3cccnc3)n2)c1,5.06550154875643
4302505,COCCNS(=O)(=O)c1cccc(Nc2nccc(-c3sc(N)nc3C)n2)c1,5.67778070526608
4264624,CO[C@@H](C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,7.602059991327961
4207939,COc1cc(Nc2[nH]nc3c2Cc2cc(F)ccc2-3)cc(OC)c1,6.78251605578609
4207729,COc1cc(Nc2[nH]nc3c2Cc2cc(OC)c(OC)cc2-3)cc(OC)c1,7.107905397309519
4171269,COc1cc(Nc2c(C#N)cnc3cc(OCC4CCN(C)CC4)c(OC)cc23)c(C)cc1C,8.08092190762393
4171258,COc1cc(Nc2c(C#N)cnc3cc(OCC4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,8.54038268451704
4171265,COc1cc2c(Nc3cc(OC)c(OC)c(OC)c3)c(C#N)cnc2cc1OCC1CCN(C)CC1,7.92081875395237
4171259,COc1cc(Nc2c(C#N)cnc3cc(OCCC4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,8.54197061444906
4171260,COc1cc(Nc2c(C#N)cnc3cc(OCCCC4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,9.1062529208748
13783,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,8.93950465863395
4271359,COc1cc(Nc2c(C#N)cnc3cc(-c4ccc(CN5CCN(C)CC5)cc4)sc23)c(Cl)cc1Cl,8.63827216398241
4271346,COc1cc(Nc2c(C#N)cnc3cc(-c4ccc(CN5CCN(C)CC5)cn4)sc23)c(Cl)cc1Cl,8.88605664769316
4207606,COc1cc2c(cc1OCCCO)Cc1c-2n[nH]c1NCc1c(Cl)cccc1Cl,8.52287874528034
4207604,COc1cc2c(cc1OCC(O)CN1CCCC1)Cc1c-2n[nH]c1NCc1c(F)cccc1F,7.85387196432176
4207647,COc1cc2c(cc1OCC(O)CO)Cc1c-2n[nH]c1NCc1c(F)cccc1F,8.39794000867204
4207607,COc1cc2c(cc1OCCCO)Cc1c-2n[nH]c1NCc1c(F)cccc1F,7.63827216398241
4207638,COc1cc2c(cc1OCC(O)CN1CCCC1)Cc1c-2n[nH]c1NCc1ccccc1Cl,8.69897000433602
4207598,COc1cc2c(cc1OCCCO)Cc1c-2n[nH]c1NCc1ccccc1Cl,7.92081875395237
4207599,COc1cc2c(cc1OCCCO)Cc1c-2n[nH]c1NCc1ccccc1F,7.69897000433602
4207528,COc1cc2c(cc1F)Cc1c-2n[nH]c1Nc1ccc(F)c(Cl)c1,6.84466396253494
4207551,COc1cc2c(cc1OCC(O)CN1CCCC1)Cc1c-2n[nH]c1Nc1ccc(F)c(Cl)c1,6.440093374963889
4207888,COc1cc2c(cc1OCC(O)CO)Cc1c-2n[nH]c1Nc1ccc(F)c(Cl)c1,7.19382002601611
4207900,COc1cc2c(cc1OCCCN(C)C)Cc1c-2n[nH]c1Nc1ccc(F)c(Cl)c1,7.69897000433602
4207917,COc1cc2c(cc1OCCCN1CCCC1)Cc1c-2n[nH]c1Nc1ccc(F)c(Cl)c1,7.251811972993798
4207915,COc1cc2c(cc1OCCCN1CCOCC1)Cc1c-2n[nH]c1Nc1ccc(F)c(Cl)c1,6.06048074738138
4207904,COc1cc2c(cc1OCCCO)Cc1c-2n[nH]c1Nc1ccc(F)c(Cl)c1,6.486782399932059
4207941,COc1cc2c(cc1OCCCn1ccnc1)Cc1c-2n[nH]c1Nc1ccc(F)c(Cl)c1,6.19314197048118
4208032,COc1cc2c(cc1F)Cc1c-2n[nH]c1Nc1ccc(F)cc1,7.36653154442041
4207559,COc1cc2c(cc1F)Cc1c-2n[nH]c1Nc1cccc(Br)c1,6.47108329972234
4207505,COc1cc2c(cc1OCCCN1CCOCC1)Cc1c-2n[nH]c1Nc1cccc(Br)c1,6.62708799702989
4207553,COc1cc2c(cc1OCC(O)CN1CCCC1)Cc1c-2n[nH]c1Nc1cccc(Cl)c1,7.36653154442041
4207507,COc1cc2c(cc1OCCCN1CCOCC1)Cc1c-2n[nH]c1Nc1cccc(Cl)c1,6.177178354696901
4207905,COc1cc2c(cc1OCCCO)Cc1c-2n[nH]c1Nc1cccc(Cl)c1,7.69897000433602
4208067,COc1cc2c(cc1Br)Cc1c-2n[nH]c1Nc1cccc(F)c1,7.32790214206428
4208062,COc1cc2c(cc1O)Cc1c-2n[nH]c1Nc1cccc(F)c1,9.0
4207906,COc1cc2c(cc1OCC(O)CN1CCCC1)Cc1c-2n[nH]c1Nc1cccc(F)c1,6.9956786262173605
4207945,COc1cc2c(cc1OCC(O)CO)Cc1c-2n[nH]c1Nc1cccc(F)c1,7.5686362358410095
4207899,COc1cc2c(cc1OCCCN(C)C)Cc1c-2n[nH]c1Nc1cccc(F)c1,7.5686362358410095
4207916,COc1cc2c(cc1OCCCN1CCCC1)Cc1c-2n[nH]c1Nc1cccc(F)c1,7.0861861476162815
4207510,COc1cc2c(cc1OCCCN1CCOCC1)Cc1c-2n[nH]c1Nc1cccc(F)c1,5.935542010773081
4207903,COc1cc2c(cc1OCCCO)Cc1c-2n[nH]c1Nc1cccc(F)c1,7.07058107428571
4207662,COc1cc2c(cc1OCCCn1ccnc1)Cc1c-2n[nH]c1Nc1cccc(F)c1,6.61083391563547
4207552,COc1cc2c(cc1OCC(O)CN1CCCC1)Cc1c-2n[nH]c1Nc1cccnc1,5.8013429130455805
4207946,COc1cc2c(cc1OCC(O)CO)Cc1c-2n[nH]c1Nc1cccnc1,6.29073003902417
4207504,COc1cc2c(cc1OCCCN1CCOCC1)Cc1c-2n[nH]c1Nc1cccnc1,5.29723461808959
4207851,COc1cc2c(cc1OC)C(C)c1c-2n[nH]c1Nc1cccc(Br)c1,7.259637310505759
4207777,COc1cc2c(cc1OC)C(C)c1c-2n[nH]c1Nc1cccc(F)c1,7.455931955649719
4207746,COc1cc2c(cc1OC)C(C)c1c-2n[nH]c1Nc1ccccc1,7.481486060122111
4207944,COc1cc2c(cc1OC)-c1n[nH]c(NCc3cc(Cl)ccc3Cl)c1C2,7.0409586076789115
4207842,COc1cc2c(cc1OC)-c1n[nH]c(NCc3ccccc3)c1C2,6.3777859770337
4208053,COc1cc2c(cc1OC)-c1n[nH]c(Nc3cc(F)cc(F)c3)c1C2,7.207608310501749
4207849,COc1cc2c(cc1OC)-c1n[nH]c(Nc3ccc(F)cc3)c1C2,6.76195389687121
4207587,COc1cc2c(cc1OC)-c1n[nH]c(Nc3ccc(OCc4ccccc4)cc3)c1C2,6.35753547975788
4207731,COc1cc2c(cc1OC)-c1n[nH]c(Nc3cccc(Br)c3)c1C2,8.15490195998574
4207549,COc1cc2c(cc1OC)-c1n[nH]c(Nc3cccc(C)c3)c1C2,8.69897000433602
4207585,COc1cc2c(cc1OC)-c1n[nH]c(Nc3cccc(CO)c3)c1C2,7.19382002601611
4207870,COc1cc2c(cc1OC)-c1n[nH]c(Nc3cccc(F)c3)c1C2,7.420216403383192
4207836,COc1cc2c(cc1OC)-c1c(c(Nc3cccc(F)c3)nn1C(=O)CCC(=O)O)C2,6.718966632752268
4207956,COc1cc2c(cc1OC)-c1c(c(Nc3cccc(F)c3)nn1C(=O)CO)C2,7.01772876696043
4207919,COc1cc2c(cc1OC)-c1c(c(Nc3cccc(F)c3)nn1C(=O)COC(C)=O)C2,6.612610173661269
4207581,COc1cc2c(cc1OC)-c1n[nH]c(Nc3cccc(O)c3)c1C2,8.69897000433602
4207775,COc1cc2c(cc1OC)-c1n[nH]c(Nc3cccc(OCc4ccccc4)c3)c1C2,6.01278077009199
4208054,COc1cc2c(cc1OC)-c1n[nH]c(Nc3cccc(SC)c3)c1C2,8.04575749056067
4208013,COc1cc2c(cc1OC)-c1n[nH]c(Nc3cccc(C(N)=O)c3)c1C2,6.41341269532824
4207623,COc1cc2c(cc1OC)-c1n[nH]c(Nc3cccc(C(F)(F)F)c3)c1C2,6.87289520163519
4207928,COc1cc2c(cc1OC)-c1n[nH]c(Nc3ccccc3)c1C2,7.95860731484177
4207806,COc1cc2c(cc1OC)-c1n[nH]c(Nc3ccccc3F)c1C2,7.69897000433602
4207657,COc1cc2c(cc1OC)-c1n[nH]c(Nc3cccnc3)c1C2,6.308918507877031
4336693,COc1cc2[nH]nc(-c3nc4cc(N5CCC(N6CCCCC6)CC5)ccc4[nH]3)c2cc1OCc1ccccc1,8.52287874528034
13715,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCNCC1,7.06550154875643
4171268,COc1cc2c(Nc3ccc(C)cc3C)c(C#N)cnc2cc1OCC1CCN(C)CC1,7.420216403383192
4171264,COc1cc2c(Nc3ccc(Cl)cc3Cl)c(C#N)cnc2cc1OCC1CCN(C)CC1,7.79588001734408
4171267,COc1ccc(C)c(Nc2c(C#N)cnc3cc(OCC4CCN(C)CC4)c(OC)cc23)c1,8.08092190762393
4171266,COc1ccc(Cl)c(Nc2c(C#N)cnc3cc(OCC4CCN(C)CC4)c(OC)cc23)c1,8.455931955649719
4208023,COc1ccc(Nc2[nH]nc3c2Cc2cc(F)ccc2-3)cc1OC,6.48412615628832
4207702,COc1ccc(Nc2[nH]nc3c2Cc2ccc(C)cc2-3)cc1Cl,6.08512818245995
4208022,COc1ccc(OC)c(Nc2[nH]nc3c2Cc2cc(F)ccc2-3)c1,6.79588001734408
4207749,COc1ccc(OC)c(Nc2[nH]nc3c2Cc2ccccc2-3)c1,6.455931955649719
4336698,COc1ccc(Oc2ccc3[nH]nc(-c4nc5cc(N6CCC(N7CCCCC7)CC6)ccc5[nH]4)c3c2)cc1,6.65757731917779
1715484,COc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc(Cl)c2Cl)cc1,6.08092190762393
4207886,COc1ccc2c(c1)-c1n[nH]c(Nc3ccc(F)cc3)c1C2,7.1249387366083
4207909,COc1ccc2c(c1)-c1n[nH]c(Nc3cccc(F)c3)c1C2,7.075720713938121
4207727,COc1ccc2c(c1)-c1n[nH]c(Nc3ccccc3)c1C2,7.886056647693159
4336692,COc1ccc2[nH]nc(-c3nc4cc(N5CCC(N6CCCCC6)CC5)ccc4[nH]3)c2c1,6.6382721639824105
4345390,COc1cccc(/C=C/c2cnc(Nc3cc(N4CCNCC4)nc(C)n3)s2)c1,6.433998303506678
4345304,COc1cccc(/C=C/c2cnc(Nc3ccc(S(=O)(=O)C4CCNCC4)cc3)nc2)c1,6.47115173686222
4342910,COc1cccc(NC(=O)Nc2cc(C(C)(C)C)nn2-c2cccc(C#N)c2)c1,5.36653154442041
4207784,COc1cccc(Nc2[nH]nc3c2C(C)c2cc(OC)c(OC)cc2-3)c1,7.4207882197685
4208068,COc1cccc(Nc2[nH]nc3c2Cc2cc(Br)c(OC)cc2-3)c1,8.221848749616361
4207988,COc1cccc(Nc2[nH]nc3c2Cc2cc(Cl)ccc2-3)c1,7.161150909262742
4208031,COc1cccc(Nc2[nH]nc3c2Cc2cc(F)c(OC)cc2-3)c1,7.11350927482752
4208043,COc1cccc(Nc2[nH]nc3c2Cc2cc(N)ccc2-3)c1,6.36957212497498
4207654,COc1cccc(Nc2[nH]nc3c2Cc2cc(OC)c(OC)cc2-3)c1,8.30102999566398
4207907,COc1cccc(Nc2[nH]nc3c2Cc2cc(OCC(O)CN4CCCC4)c(OC)cc2-3)c1,7.44369749923271
4207887,COc1cccc(Nc2[nH]nc3c2Cc2cc(OCC(O)CO)c(OC)cc2-3)c1,7.886056647693159
4207819,COc1cccc(Nc2[nH]nc3c2Cc2cc(OCCCN4CCCC4)c(OC)cc2-3)c1,7.050609993355089
4208018,COc1cccc(Nc2[nH]nc3c2Cc2cc(OCCCO)c(OC)cc2-3)c1,7.823908740944319
4207641,COc1cccc(Nc2[nH]nc3c2Cc2cc(OCCCO)c(OCCCO)cc2-3)c1,8.30102999566398
4207964,COc1cccc(Nc2[nH]nc3c2Cc2cc4c(cc2-3)OCO4)c1,6.64397414280688
4336696,COc1cccc(Oc2ccc3[nH]nc(-c4nc5cc(N6CCC(N7CCCCC7)CC6)ccc5[nH]4)c3c2)c1,7.2218487496163615
4342927,COc1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cc(Cl)cc(Cl)c2)c1,5.619788758288388
4342825,COc1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(C#N)cc2)c1,5.229147988357861
4342928,COc1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc(C#N)c2)c1,6.4317982759330095
1715482,COc1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc(Cl)c2Cl)c1,6.4089353929735005
4207897,COc1cccc2c1Cc1c-2n[nH]c1Nc1cccc(F)c1,5.51173138450454
4207696,COc1cccc2c1Cc1c-2n[nH]c1Nc1ccccc1,6.158640529545139
4207611,COc1cccc2c1oc1c(Nc3ccccc3)[nH]nc12,6.33724216831843
4336695,COc1ccccc1Oc1ccc2[nH]nc(-c3nc4cc(N5CCC(N6CCCCC6)CC5)ccc4[nH]3)c2c1,7.69897000433602
4270678,CP(C)(=O)c1ccc(Nc2nc(C3CCCC3)nc3c2ncn3CCc2cccc(O)c2)cc1,9.173925197299171
4347925,Cc1ccccc1-c1cc2cnc(Nc3cccc(S(C)=O)c3)nc2c(=O)n1CC(N)=O,6.669586226650809
4272721,CSc1nn(-c2c(Cl)cc(Cl)cc2Cl)c2nc(C)[nH]c(=O)c12,3.3767507096021
4299666,Cc1cncc2cccc(S(=O)(=O)N3CCCNC[C@@H]3C)c12,5.10957898119909
4345441,Cc1cc(Nc2ncc(/C=C/c3ccc4nc(N)sc4c3)cn2)ccc1S(=O)(=O)N1CCCNCC1,6.100819720685482
1018360,Cc1cc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)ccc1F,7.619788758288388
4345438,Cc1cc(S(=O)(=O)N2CCCNCC2)ccc1Nc1ncc(/C=C/c2ccc3nc(N)sc3c2)cn1,4.7719559717707405
4345419,Cc1cc(S(=O)(=O)N2CCNCC2)ccc1Nc1ncc(/C=C/c2cccc(O)c2)cn1,5.22257378281397
4277487,Cc1ccc(NC(=O)N2CCCCC2)cc1Nc1nccc(-c2cccnc2)n1,6.0669449800778095
4342892,Cc1ccc(NC(=O)Nc2cc(C(C)(C)C)nn2-c2ccc3c(c2)CCNC3)cc1Nc1ncccn1,6.769551078621732
4342882,Cc1ccc(NC(=O)Nc2cc(C(C)(C)C)nn2-c2cccc(CC(N)=O)c2)cc1Nc1nccc(-c2cccnc2)n1,8.74472749489669
4342944,Cc1ccc(NC(=O)Nc2cc(C(C)(C)C)nn2-c2cccc(CC(=O)NCC(O)CO)c2)cc1Nc1nccc(-c2cccnc2)n1,8.65757731917779
4342859,Cc1ccc(NC(=O)Nc2cc(C(C)(C)C)nn2-c2cccc(CC(=O)NCC(O)CO)c2)cc1Nc1ncccn1,5.85387196432176
4345259,Cc1ccc(NC(=O)Nc2ccc(CN3CCS(=O)(=O)CC3)cc2)cc1Nc1nccc(N2CCOCC2)n1,5.52287874528034
4277486,Cc1ccc(NC(=O)Nc2cccc(Cl)c2)cc1Nc1nccc(-c2cccnc2)n1,6.857784633077741
4277492,Cc1ccc(NC(=O)Nc2cccc(N3CCCC3)c2)cc1Nc1nccc(-c2cccnc2)n1,7.12130198560349
4277506,Cc1ccc(NC(=O)Nc2cccnc2)cc1Nc1nccc(-c2cccnc2)n1,6.0595932038596
4345258,Cc1ccc(NC(=O)c2ccc(CN3CCS(=O)(=O)CC3)cc2)cc1Nc1nccc(N2CCOCC2)n1,5.397940008672039
4345257,Cc1ccc(NC(=O)c2ccc(CN3CCS(=O)(=O)CC3)cc2)cc1Nc1nccc(-c2ccncc2)n1,5.52287874528034
4345323,Cc1ccc(Nc2nc(Nc3ccc(OCCN4CCCC4)cc3)ncc2C)cc1,6.62463012438232
1345,Cc1ccc(-c2nn(C(C)(C)C)c3ncnc(N)c23)cc1,6.77287874528034
4347937,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)NCc2cc(F)ccc2Oc2ccc3c(cnn3C)c2)cc1,8.0
4347936,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)NCc2cc(F)ccc2Oc2ccc3c(cnn3CCO)c2)cc1,7.7827155479829
7815,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,5.397940008672039
4207953,Cc1ccc2c(c1)-c1n[nH]c(Nc3cc(F)ccc3F)c1C2,6.1765257708297
4207950,Cc1ccc2c(c1)-c1n[nH]c(Nc3cccc(F)c3)c1C2,7.031517051446071
4207619,Cc1ccc2c(c1)-c1n[nH]c(Nc3ccccc3)c1C2,7.7212463990471685
4345387,Cc1cccc(/C=C/c2cnc(Nc3ccc(S(=O)(=O)C4CCNCC4)cc3)nc2)c1,6.7713467541665
4347924,Cc1ccccc1-c1cc2cnc(Nc3ccc(NS(=O)(=O)CCO)cc3)nc2c(=O)n1CC(N)=O,7.11350927482752
4302496,Cc1ccc(Nc2nccc(-c3sc(N)nc3C)n2)cc1S(=O)(=O)N1CCOCC1,5.6382721639824105
4345427,Cc1nc(Nc2ccc(S(=O)(=O)NCCN3CCCC3)cc2)ncc1/C=C/c1cccc(O)c1,6.88472445185246
4345347,Cc1nc(Nc2ncc(/C=C/c3ccc4nc(N)sc4c3)s2)cc(N2CCNCC2)n1,7.37527851927871
4345362,Cc1nc(Nc2ncc(/C=C/c3cccc(O)c3)s2)cc(N2CCC(O)CC2)n1,7.15086271166282
4345358,Cc1nc(Nc2ncc(/C=C/c3cccc(O)c3)s2)cc(N2CCNCC2)n1,8.28431811792051
4345361,Cc1nc(Nc2ncc(/C=C\c3cccc(O)c3)s2)cc(N2CCC(O)CC2)n1,7.053924861049321
4345324,Cc1nc(Nc2ncc(/C=C/c3ccc(O)cc3)s2)cc(N2CCN(CCO)CC2)n1,7.38274135824366
4345330,Cc1nc(Nc2ncc(/C=C/c3ccc4[nH]ccc4c3)s2)cc(N2CCNCC2)n1,6.86615606006713
4345348,Cc1nc(Nc2ncc(/C=C/c3ccc4[nH]ncc4c3)s2)cc(N2CCNCC2)n1,7.1259059864969005
4345363,Cc1nc(Nc2ncc(/C=C/c3cccc(O)c3)s2)cc(N2CCCNCC2)n1,8.03863727100337
4345349,Cc1nc(Nc2ncc(/C=C/c3cccc4[nH]ncc34)s2)cc(N2CCNCC2)n1,7.09154808031217
4342903,CC(C)(C)c1cc(NC(=O)Nc2cc(F)cc(C#N)c2)n(-c2ccc3c(c2)CCNC3)n1,6.2441251443275085
4342906,CC(C)(C)c1cc(NC(=O)Nc2cc(F)cc(F)c2F)n(-c2cc(CN)c3ccccc3c2)n1,7.30102999566398
4342734,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cccc4c3CNC4=O)cc2)n(-c2ccc3c(c2)CCNC3)n1,8.09691001300806
4342860,CC(C)(C)c1cc(NC(=O)Nc2cccc(Br)c2)n(-c2cccc(CN)c2)n1,5.4317982759330095
4342935,CC(C)(C)c1cc(NC(=O)Nc2cccc(C#N)c2)n(-c2ccc3c(c2)CCNCC3)n1,6.508638306165731
4342870,CC(C)(C)c1cc(NC(=O)Nc2cccc(C#N)c2)n(-c2ccc3c(c2)NCC3)n1,6.19382002601611
4342867,CC(C)(C)c1cc(NC(=O)Nc2cccc(C#N)c2)n(-c2ccc3c(c2)CCN3)n1,6.207608310501749
4342728,CC(C)(C)c1cc(NC(=O)Nc2cccc(Cl)c2Cl)n(-c2ccc3c(c2)CCCN3C(=N)N)n1,7.0
4342727,CC(C)(C)c1cc(NC(=O)Nc2cccc(Cl)c2Cl)n(-c2ccc3c(c2)CCCN3)n1,6.075720713938121
4342949,CC(C)(C)c1cc(NC(=O)Nc2cccc(Cl)c2Cl)n(-c2ccc3[nH]ncc3c2)n1,6.0
4342948,CC(C)(C)c1cc(NC(=O)Nc2cccc(Cl)c2Cl)n(-c2ccc3cn[nH]c3c2)n1,5.29242982390206
4342936,CC(C)(C)c1cc(NC(=O)Nc2cccc(Cl)c2Cl)n(-c2ccc3nc(N4CCNCC4)ccc3c2)n1,5.95860731484177
